split,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
nominal_correction,uncertainty_query_policy,9,192,0.48958,0.86389,0.03125,0.22237,0.34851,0.64472,0.31771,0.10046,0.05208,0.13559,0.18468,0.60154,0.75817
overcorrection_bias,active_entropy_query_policy,0,192,0.50521,0.84715,0.01562,0.25567,0.34162,0.64337,0.24479,0.09105,0.06771,0.16025,0.16983,0.59307,0.77369
overcorrection_bias,active_entropy_query_policy,1,192,0.40625,0.68163,0.03125,0.25390,0.33826,0.64805,0.18229,0.07318,0.08854,0.16333,0.18106,0.59961,0.62610
overcorrection_bias,active_entropy_query_policy,2,192,0.58854,0.98380,0.04167,0.25407,0.34290,0.64885,0.22917,0.08756,0.08854,0.15226,0.16964,0.59349,0.86860
overcorrection_bias,active_entropy_query_policy,3,192,0.42708,0.74384,0.04167,0.25425,0.32339,0.64577,0.18750,0.07614,0.06250,0.15180,0.18285,0.60078,0.66213
overcorrection_bias,active_entropy_query_policy,4,192,0.47396,0.82449,0.03125,0.24352,0.34078,0.65089,0.14062,0.06111,0.10938,0.15630,0.17696,0.60856,0.72076
overcorrection_bias,active_entropy_query_policy,5,192,0.46875,0.79325,0.04688,0.24169,0.34595,0.65130,0.16146,0.06847,0.06771,0.15871,0.17771,0.60822,0.71193
overcorrection_bias,active_entropy_query_policy,6,192,0.46875,0.75454,0.03646,0.26222,0.33054,0.64184,0.15625,0.06996,0.04688,0.15981,0.18458,0.59894,0.71290
overcorrection_bias,active_entropy_query_policy,7,192,0.47396,0.86112,0.03646,0.24384,0.33140,0.63492,0.19792,0.07651,0.09896,0.15142,0.17224,0.58809,0.72524
overcorrection_bias,active_entropy_query_policy,8,192,0.47917,0.77625,0.02083,0.25394,0.34918,0.63807,0.18229,0.07415,0.07812,0.16643,0.17162,0.60342,0.72702
overcorrection_bias,active_entropy_query_policy,9,192,0.46875,0.83831,0.05208,0.24670,0.33838,0.63288,0.19271,0.07505,0.07292,0.15756,0.17416,0.59889,0.71452
overcorrection_bias,dagger_full_correction,0,192,0.58854,0.98322,0.05729,0.41753,0.35875,0.64598,1.00000,0.69722,0.10938,0.06931,0.10770,0.32320,0.81320
overcorrection_bias,dagger_full_correction,1,192,0.52083,0.88453,0.08333,0.43434,0.39865,0.65509,1.00000,0.70798,0.09375,0.07081,0.11728,0.31799,0.71505
overcorrection_bias,dagger_full_correction,2,192,0.56771,0.98617,0.10417,0.43542,0.38730,0.65764,1.00000,0.70867,0.11458,0.06567,0.10373,0.27953,0.76600
overcorrection_bias,dagger_full_correction,3,192,0.52604,0.94601,0.05208,0.42390,0.37104,0.65391,1.00000,0.70130,0.06771,0.06032,0.10986,0.32177,0.75766
overcorrection_bias,dagger_full_correction,4,192,0.56771,0.98816,0.07292,0.43685,0.39951,0.66299,1.00000,0.70959,0.09375,0.06197,0.10417,0.28741,0.78957
overcorrection_bias,dagger_full_correction,5,192,0.56771,0.98704,0.08333,0.43130,0.39258,0.66647,1.00000,0.70603,0.10938,0.06000,0.09754,0.28275,0.77991
overcorrection_bias,dagger_full_correction,6,192,0.56250,0.90376,0.08854,0.45558,0.39364,0.65379,1.00000,0.72157,0.10417,0.05875,0.10520,0.29923,0.75360
overcorrection_bias,dagger_full_correction,7,192,0.54167,0.90456,0.10417,0.42754,0.39671,0.65825,1.00000,0.70363,0.08333,0.06528,0.10346,0.27730,0.73094
overcorrection_bias,dagger_full_correction,8,192,0.53646,0.90615,0.06771,0.43626,0.33134,0.65115,1.00000,0.70921,0.15625,0.05773,0.09092,0.30348,0.72476
overcorrection_bias,dagger_full_correction,9,192,0.56771,0.99560,0.10417,0.41646,0.36982,0.64988,1.00000,0.69654,0.07292,0.07056,0.10519,0.31063,0.78083
overcorrection_bias,full_demo_imitation,0,192,0.57812,0.97231,0.08854,0.46934,0.47315,0.65388,1.00000,0.73038,0.13021,0.07419,0.10634,0.24840,0.77409
overcorrection_bias,full_demo_imitation,1,192,0.54167,0.89395,0.12500,0.47473,0.47812,0.66490,1.00000,0.73383,0.13021,0.08087,0.11803,0.26284,0.70343
overcorrection_bias,full_demo_imitation,2,192,0.52083,0.89076,0.13021,0.47547,0.49694,0.66598,1.00000,0.73430,0.11458,0.08105,0.10942,0.22551,0.68182
overcorrection_bias,full_demo_imitation,3,192,0.57292,0.98726,0.10417,0.47341,0.49223,0.66186,1.00000,0.73298,0.11458,0.07394,0.11270,0.25311,0.76958
overcorrection_bias,full_demo_imitation,4,192,0.57292,0.97243,0.09375,0.48911,0.53322,0.67191,1.00000,0.74303,0.15625,0.07206,0.10842,0.21339,0.75893
overcorrection_bias,full_demo_imitation,5,192,0.54688,0.91670,0.09896,0.48261,0.49815,0.67204,1.00000,0.73887,0.11458,0.06877,0.09577,0.21310,0.72978
overcorrection_bias,full_demo_imitation,6,192,0.54167,0.87484,0.11979,0.49909,0.49442,0.65741,1.00000,0.74942,0.10938,0.07042,0.10871,0.24069,0.70499
overcorrection_bias,full_demo_imitation,7,192,0.58333,0.93456,0.13542,0.47820,0.49937,0.66420,1.00000,0.73605,0.19271,0.06911,0.10065,0.20612,0.72809
overcorrection_bias,full_demo_imitation,8,192,0.47917,0.76936,0.06250,0.48016,0.44245,0.65598,1.00000,0.73730,0.15104,0.07178,0.09379,0.23874,0.63767
overcorrection_bias,full_demo_imitation,9,192,0.53125,0.92316,0.11458,0.46117,0.48360,0.65260,1.00000,0.72515,0.17708,0.08295,0.10938,0.24293,0.68953
overcorrection_bias,inverse_rl_correction_proxy,0,192,0.44792,0.65192,0.03125,0.32132,0.36760,0.76806,1.00000,0.28565,0.06771,0.11863,0.15921,0.46030,0.66614
overcorrection_bias,inverse_rl_correction_proxy,1,192,0.47396,0.73778,0.04688,0.32904,0.36971,0.77801,1.00000,0.29059,0.10417,0.11429,0.16522,0.46031,0.69381
overcorrection_bias,inverse_rl_correction_proxy,2,192,0.51562,0.76393,0.04167,0.32080,0.36811,0.78187,1.00000,0.28531,0.10938,0.11070,0.15624,0.44908,0.74266
overcorrection_bias,inverse_rl_correction_proxy,3,192,0.42708,0.62758,0.05208,0.32534,0.37493,0.77405,1.00000,0.28822,0.08854,0.11611,0.17374,0.45749,0.62381
overcorrection_bias,inverse_rl_correction_proxy,4,192,0.46354,0.66613,0.02604,0.32520,0.38171,0.78455,1.00000,0.28813,0.07292,0.11114,0.16000,0.44287,0.68730
overcorrection_bias,inverse_rl_correction_proxy,5,192,0.48438,0.72930,0.05729,0.32112,0.36191,0.78791,1.00000,0.28551,0.08333,0.11946,0.15627,0.45182,0.70387
overcorrection_bias,inverse_rl_correction_proxy,6,192,0.54167,0.79805,0.02083,0.33341,0.35433,0.76983,1.00000,0.29338,0.07292,0.11197,0.16717,0.45589,0.79566
overcorrection_bias,inverse_rl_correction_proxy,7,192,0.41146,0.56813,0.03646,0.30927,0.39999,0.77550,1.00000,0.27793,0.08333,0.11573,0.16690,0.44983,0.60495
overcorrection_bias,inverse_rl_correction_proxy,8,192,0.52083,0.74940,0.03125,0.32455,0.32994,0.76848,1.00000,0.28771,0.07292,0.11544,0.15196,0.46950,0.75946
overcorrection_bias,inverse_rl_correction_proxy,9,192,0.50000,0.73093,0.05729,0.31574,0.36636,0.76773,1.00000,0.28207,0.04688,0.11949,0.16254,0.46298,0.72815
overcorrection_bias,minimum_intervention_boundary_learner_v5,0,192,0.66146,1.20521,0.04167,0.35266,0.17765,0.66390,0.09896,0.05105,0.00000,0.16859,0.05791,0.43670,1.01078
overcorrection_bias,minimum_intervention_boundary_learner_v5,1,192,0.50521,0.92360,0.01042,0.35829,0.18048,0.66487,0.12500,0.05430,0.00000,0.16913,0.06375,0.44030,0.80899
overcorrection_bias,minimum_intervention_boundary_learner_v5,2,192,0.58854,1.09504,0.05208,0.35119,0.19402,0.66617,0.15625,0.06700,0.00000,0.16743,0.06164,0.43335,0.90762
overcorrection_bias,minimum_intervention_boundary_learner_v5,3,192,0.64062,1.21735,0.02604,0.36000,0.16287,0.66132,0.14062,0.06436,0.00000,0.15726,0.06215,0.42885,0.99942
overcorrection_bias,minimum_intervention_boundary_learner_v5,4,192,0.52083,0.99194,0.02083,0.34984,0.19043,0.66979,0.07292,0.03910,0.00000,0.16938,0.06095,0.43649,0.83536
overcorrection_bias,minimum_intervention_boundary_learner_v5,5,192,0.55208,1.06522,0.02604,0.34896,0.18152,0.67001,0.13021,0.05699,0.00000,0.16455,0.05920,0.43511,0.87918
overcorrection_bias,minimum_intervention_boundary_learner_v5,6,192,0.60417,1.12682,0.04688,0.37280,0.15263,0.65936,0.13542,0.06018,0.00000,0.15914,0.05736,0.42678,0.93204
overcorrection_bias,minimum_intervention_boundary_learner_v5,7,192,0.60938,1.18596,0.04167,0.34386,0.17182,0.65541,0.12500,0.05400,0.00000,0.16188,0.05697,0.42729,0.95276
overcorrection_bias,minimum_intervention_boundary_learner_v5,8,192,0.61458,1.10197,0.03125,0.35699,0.16501,0.65582,0.17708,0.06906,0.00000,0.17352,0.05393,0.43638,0.94473
overcorrection_bias,minimum_intervention_boundary_learner_v5,9,192,0.58333,1.10030,0.03646,0.34506,0.18213,0.65042,0.09375,0.04425,0.00000,0.17434,0.06246,0.44014,0.91101
overcorrection_bias,minimum_intervention_learner_v4,0,192,0.56771,1.04638,0.08854,0.37643,0.17055,0.65421,1.00000,0.32092,0.08854,0.03261,0.06188,0.40492,0.81793
overcorrection_bias,minimum_intervention_learner_v4,1,192,0.54688,0.99056,0.04167,0.38190,0.17628,0.66269,1.00000,0.32442,0.07812,0.03237,0.06436,0.41039,0.81333
overcorrection_bias,minimum_intervention_learner_v4,2,192,0.57292,1.10402,0.04167,0.37116,0.18812,0.66261,1.00000,0.31754,0.09896,0.03496,0.06231,0.40526,0.85854
overcorrection_bias,minimum_intervention_learner_v4,3,192,0.66667,1.26234,0.07812,0.37812,0.17439,0.66179,1.00000,0.32199,0.09375,0.02957,0.06820,0.40733,0.96942
overcorrection_bias,minimum_intervention_learner_v4,4,192,0.54688,1.04309,0.05729,0.37475,0.18027,0.66620,1.00000,0.31984,0.12500,0.03084,0.06279,0.40150,0.80385
overcorrection_bias,minimum_intervention_learner_v4,5,192,0.57812,1.10503,0.05208,0.36317,0.17232,0.67079,1.00000,0.31243,0.08854,0.03400,0.06243,0.41961,0.86348
overcorrection_bias,minimum_intervention_learner_v4,6,192,0.56250,1.04078,0.05208,0.39118,0.18503,0.65956,1.00000,0.33035,0.10938,0.03108,0.06623,0.40656,0.82497
overcorrection_bias,minimum_intervention_learner_v4,7,192,0.51042,0.95723,0.05208,0.35641,0.17968,0.65329,1.00000,0.30810,0.08333,0.03599,0.06222,0.40809,0.76206
overcorrection_bias,minimum_intervention_learner_v4,8,192,0.58854,1.11560,0.02604,0.38575,0.16161,0.65287,1.00000,0.32688,0.10938,0.02829,0.05400,0.39921,0.87993
overcorrection_bias,minimum_intervention_learner_v4,9,192,0.61979,1.18333,0.06250,0.36778,0.17890,0.65025,1.00000,0.31538,0.08854,0.03508,0.06209,0.40871,0.91361
overcorrection_bias,no_human_baseline,0,192,0.21875,0.00000,0.04688,0.00000,1.00000,0.62374,0.00000,0.02000,0.04688,0.07934,0.43302,1.00000,0.31144
overcorrection_bias,no_human_baseline,1,192,0.15625,0.00000,0.02604,0.00000,1.00000,0.62530,0.00000,0.02000,0.04688,0.08135,0.44114,1.00000,0.25997
overcorrection_bias,no_human_baseline,2,192,0.21354,0.00000,0.04167,0.00000,1.00000,0.62791,0.00000,0.02000,0.02604,0.08264,0.43342,1.00000,0.31531
overcorrection_bias,no_human_baseline,3,192,0.20833,0.00000,0.06771,0.00000,1.00000,0.62530,0.00000,0.02000,0.07292,0.08062,0.45113,1.00000,0.28310
overcorrection_bias,no_human_baseline,4,192,0.18750,0.00000,0.05208,0.00000,1.00000,0.62843,0.00000,0.02000,0.03646,0.08363,0.43436,1.00000,0.28100
overcorrection_bias,no_human_baseline,5,192,0.20312,0.00000,0.03646,0.00000,1.00000,0.62843,0.00000,0.02000,0.05729,0.07901,0.43440,1.00000,0.29892
overcorrection_bias,no_human_baseline,6,192,0.22396,0.00000,0.03646,0.00000,1.00000,0.62478,0.00000,0.02000,0.03125,0.08918,0.44997,1.00000,0.32657
overcorrection_bias,no_human_baseline,7,192,0.19271,0.00000,0.05208,0.00000,1.00000,0.62947,0.00000,0.02000,0.07292,0.08413,0.43251,1.00000,0.27614
overcorrection_bias,no_human_baseline,8,192,0.20833,0.00000,0.05208,0.00000,1.00000,0.62739,0.00000,0.02000,0.04688,0.07562,0.43254,1.00000,0.29879
overcorrection_bias,no_human_baseline,9,192,0.20312,0.00000,0.04167,0.00000,1.00000,0.62635,0.00000,0.02000,0.02604,0.07719,0.43441,1.00000,0.30469
overcorrection_bias,oracle_minimal_correction,0,192,0.59375,1.08523,0.05729,0.32983,0.16529,0.65259,1.00000,0.29109,0.00000,0.34349,0.02727,0.47510,0.89820
overcorrection_bias,oracle_minimal_correction,1,192,0.55729,1.03889,0.04167,0.33987,0.14802,0.65034,1.00000,0.29752,0.00000,0.33571,0.02708,0.47077,0.85888
overcorrection_bias,oracle_minimal_correction,2,192,0.63542,1.18406,0.02604,0.32944,0.16503,0.65137,1.00000,0.29084,0.00000,0.33493,0.02673,0.46864,0.97739
overcorrection_bias,oracle_minimal_correction,3,192,0.65104,1.24242,0.04167,0.33887,0.13248,0.64795,1.00000,0.29687,0.00000,0.32386,0.02758,0.46328,0.99675
overcorrection_bias,oracle_minimal_correction,4,192,0.61458,1.12226,0.02604,0.32843,0.15863,0.65564,1.00000,0.29020,0.00000,0.33549,0.02676,0.47292,0.94376
overcorrection_bias,oracle_minimal_correction,5,192,0.58854,1.11763,0.01042,0.32627,0.16132,0.65794,1.00000,0.28882,0.00000,0.33525,0.02651,0.47269,0.92517
overcorrection_bias,oracle_minimal_correction,6,192,0.62500,1.16940,0.01562,0.34905,0.13632,0.64691,1.00000,0.30339,0.00000,0.32993,0.02724,0.46604,0.96789
overcorrection_bias,oracle_minimal_correction,7,192,0.59375,1.13745,0.01562,0.32087,0.16045,0.64240,1.00000,0.28536,0.00000,0.33236,0.02709,0.46741,0.92991
overcorrection_bias,oracle_minimal_correction,8,192,0.58333,1.05107,0.03646,0.33304,0.16449,0.64368,1.00000,0.29314,0.00000,0.35050,0.02647,0.47721,0.88996
overcorrection_bias,oracle_minimal_correction,9,192,0.61979,1.16196,0.02604,0.32620,0.15873,0.63538,1.00000,0.28877,0.00000,0.34037,0.02725,0.47209,0.95509
overcorrection_bias,preference_only_ranker,0,192,0.52604,0.96400,0.04688,0.30384,0.18071,0.61841,0.55208,0.16157,0.06250,0.05248,0.10215,0.51763,0.79525
overcorrection_bias,preference_only_ranker,1,192,0.55729,1.05042,0.05208,0.30859,0.18946,0.62758,0.55729,0.16329,0.08333,0.06031,0.10965,0.51404,0.83791
overcorrection_bias,preference_only_ranker,2,192,0.56771,1.05000,0.03646,0.29707,0.17482,0.62277,0.55729,0.16021,0.08854,0.05673,0.10144,0.51544,0.85448
overcorrection_bias,preference_only_ranker,3,192,0.53646,0.99684,0.01562,0.30456,0.17468,0.62331,0.56771,0.16451,0.10417,0.05885,0.11220,0.51650,0.81792
overcorrection_bias,preference_only_ranker,4,192,0.51042,0.95814,0.03646,0.30028,0.17294,0.62685,0.56250,0.15899,0.08333,0.05745,0.10225,0.51383,0.77894
overcorrection_bias,preference_only_ranker,5,192,0.58333,1.10142,0.04167,0.29398,0.18623,0.62958,0.55729,0.15449,0.06250,0.06036,0.10709,0.52086,0.88742
overcorrection_bias,preference_only_ranker,6,192,0.56250,1.04904,0.03646,0.31747,0.16905,0.62097,0.57292,0.16976,0.09896,0.05648,0.10862,0.51084,0.84525
overcorrection_bias,preference_only_ranker,7,192,0.56250,1.05220,0.03646,0.28992,0.18020,0.61147,0.56771,0.15895,0.07812,0.05012,0.10672,0.50209,0.85059
overcorrection_bias,preference_only_ranker,8,192,0.55729,1.02587,0.02604,0.31212,0.16288,0.61698,0.51042,0.15708,0.09375,0.05400,0.09524,0.51077,0.84187
overcorrection_bias,preference_only_ranker,9,192,0.57292,1.06801,0.01562,0.29932,0.17034,0.61147,0.55208,0.16082,0.08333,0.05936,0.09917,0.51413,0.87438
overcorrection_bias,residual_correction_learner,0,192,0.48958,0.85000,0.05729,0.39805,0.36985,0.60224,1.00000,0.33475,0.08333,0.07769,0.11560,0.35215,0.70429
overcorrection_bias,residual_correction_learner,1,192,0.51042,0.87953,0.06250,0.40029,0.41869,0.62265,1.00000,0.33619,0.08333,0.08566,0.13296,0.37397,0.73259
overcorrection_bias,residual_correction_learner,2,192,0.57812,1.04331,0.07292,0.40168,0.41851,0.62548,1.00000,0.33708,0.11458,0.07694,0.11661,0.33387,0.82049
overcorrection_bias,residual_correction_learner,3,192,0.52604,0.91783,0.07292,0.40711,0.43191,0.61200,1.00000,0.34055,0.10417,0.07777,0.13065,0.35552,0.74289
overcorrection_bias,residual_correction_learner,4,192,0.54167,0.99145,0.05208,0.40891,0.41611,0.63218,1.00000,0.34170,0.05208,0.07380,0.11213,0.32893,0.80137
overcorrection_bias,residual_correction_learner,5,192,0.52604,0.94546,0.07812,0.41160,0.43225,0.62882,1.00000,0.34342,0.09896,0.07201,0.10740,0.32109,0.74806
overcorrection_bias,residual_correction_learner,6,192,0.58333,0.98527,0.08333,0.42048,0.39932,0.62063,1.00000,0.34911,0.09375,0.07058,0.11883,0.35051,0.81301
overcorrection_bias,residual_correction_learner,7,192,0.59896,1.03591,0.06250,0.40347,0.41439,0.60866,1.00000,0.33822,0.08333,0.06833,0.10893,0.32230,0.85105
overcorrection_bias,residual_correction_learner,8,192,0.51042,0.88748,0.06250,0.40288,0.38087,0.60792,1.00000,0.33784,0.11979,0.07670,0.11362,0.35800,0.72135
overcorrection_bias,residual_correction_learner,9,192,0.51042,0.95205,0.08333,0.38539,0.41822,0.60897,1.00000,0.32665,0.11458,0.08771,0.12383,0.35924,0.72688
overcorrection_bias,robust_mpc_correction,0,192,0.50521,0.94699,0.02604,0.36828,0.13593,0.62325,1.00000,0.31570,0.00000,0.03862,0.04463,0.41310,0.78748
