split,task,seed,episode_id,method,task_success,intervention_magnitude,minimal_magnitude,correction_efficiency,overcorrection_ratio,damage,intent_preservation,boundary_error,query,success_probability,damage_probability,calibration_error,human_noise,overcorrection_bias,delay,ambiguity
combined_hard_shift,peg_insertion,4,14,all_corrections_imitation,1,1.11414,0.73378,0.92726,0.51836,0,0.44159,0.48675,1,0.57848,0.12646,0.08152,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,14,preference_only_objective,0,0.75324,0.73378,0.00000,0.02653,0,0.41757,0.00987,1,0.58490,0.05199,0.02490,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,full_minimum_intervention_learner,1,0.80683,0.68375,1.13513,0.18000,0,0.22605,0.12018,1,0.58687,0.05949,0.17313,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,minus_minimum_norm_objective,1,1.00601,0.68375,1.01180,0.47130,0,0.23514,0.39157,1,0.55696,0.11260,0.12304,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,minus_counterfactual_boundary,0,0.76277,0.68375,0.00000,0.11556,0,0.21987,0.01070,1,0.56219,0.07041,0.03781,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,minus_intent_preservation,0,1.14461,0.68375,0.00000,0.67401,0,0.21457,0.59036,1,0.54967,0.17147,0.09033,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,minus_human_effort_cost,1,1.27312,0.68375,0.82581,0.86196,0,0.22734,0.76718,1,0.54589,0.17692,0.11411,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,all_corrections_imitation,0,0.98852,0.68375,0.00000,0.44573,0,0.23459,0.36770,1,0.55749,0.12857,0.10251,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,15,preference_only_objective,1,0.87784,0.68375,1.13439,0.28385,0,0.21973,0.21966,1,0.55929,0.08839,0.00071,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,full_minimum_intervention_learner,0,1.05147,0.89368,0.00000,0.17656,0,0.43177,0.15857,1,0.60947,0.04958,0.15053,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,minus_minimum_norm_objective,1,1.36798,0.89368,0.77520,0.53073,0,0.40825,0.49244,1,0.57452,0.11103,0.10548,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,minus_counterfactual_boundary,0,0.76348,0.89368,0.00000,0.00000,0,0.39401,0.18418,1,0.41275,0.05236,0.18725,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,minus_intent_preservation,0,1.06017,0.89368,0.00000,0.18630,0,0.42254,0.16948,1,0.58330,0.07686,0.05670,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,minus_human_effort_cost,0,1.21891,0.89368,0.00000,0.36392,0,0.43319,0.34258,1,0.58106,0.08578,0.07894,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,all_corrections_imitation,0,1.33322,0.89368,0.00000,0.49183,0,0.40842,0.45510,1,0.57547,0.12414,0.08453,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,16,preference_only_objective,1,0.82589,0.89368,0.90572,0.00000,0,0.42534,0.08895,1,0.50383,0.05048,0.05617,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,full_minimum_intervention_learner,1,0.74931,0.70936,1.13151,0.05632,1,0.54348,0.05152,1,0.62341,0.03609,0.13659,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,minus_minimum_norm_objective,0,1.05725,0.70936,0.00000,0.49042,0,0.52973,0.46626,1,0.58880,0.09772,0.09120,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,minus_counterfactual_boundary,0,0.67820,0.70936,0.00000,0.00000,0,0.53799,0.06106,1,0.55447,0.04372,0.04553,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,minus_intent_preservation,0,0.70801,0.70936,0.00000,0.00000,0,0.53828,0.00573,1,0.59426,0.05157,0.04574,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,minus_human_effort_cost,0,0.82502,0.70936,0.00000,0.16305,0,0.54532,0.15706,1,0.59713,0.05538,0.06287,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,all_corrections_imitation,0,1.02792,0.70936,0.00000,0.44908,0,0.52977,0.42617,1,0.58976,0.10823,0.07024,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,17,preference_only_objective,1,0.55496,0.70936,1.06058,0.00000,0,0.53992,0.22051,0,0.43863,0.04360,0.12137,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,full_minimum_intervention_learner,1,0.75103,0.64480,1.28890,0.16475,0,0.61437,0.21013,1,0.62967,0.04010,0.13033,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,minus_minimum_norm_objective,0,0.77068,0.64480,0.00000,0.19523,0,0.63909,0.12139,1,0.60688,0.05308,0.07312,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,minus_counterfactual_boundary,0,0.59429,0.64480,0.00000,0.00000,1,0.56474,0.04579,1,0.57278,0.04212,0.02722,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,minus_intent_preservation,0,0.68975,0.64480,0.00000,0.06972,0,0.58276,0.11350,1,0.60256,0.05296,0.03744,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,minus_human_effort_cost,1,0.81728,0.64480,1.20327,0.26750,0,0.61925,0.31570,1,0.60340,0.06245,0.05660,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,all_corrections_imitation,0,0.75149,0.64480,0.00000,0.16546,0,0.63813,0.09799,1,0.60727,0.05906,0.05273,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,18,preference_only_objective,0,0.53650,0.64480,0.00000,0.00000,0,0.60240,0.13423,0,0.52063,0.03986,0.03937,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,full_minimum_intervention_learner,1,0.35403,0.60455,1.00911,0.00000,0,0.13795,0.46110,1,0.29133,0.05282,0.46867,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,minus_minimum_norm_objective,1,0.29319,0.60455,0.50145,0.00000,0,0.19836,0.76272,1,0.16539,0.06410,0.51461,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,minus_counterfactual_boundary,0,0.35696,0.60455,0.00000,0.00000,0,0.11443,0.51091,1,0.24057,0.06913,0.35943,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,minus_intent_preservation,0,0.44555,0.60455,0.00000,0.00000,0,0.12140,0.32162,1,0.34088,0.08109,0.29912,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,minus_human_effort_cost,0,0.43810,0.60455,0.00000,0.00000,0,0.13844,0.33321,1,0.33582,0.06769,0.32418,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,all_corrections_imitation,0,0.28591,0.60455,0.00000,0.00000,0,0.18958,0.75823,1,0.16550,0.07626,0.49450,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,19,preference_only_objective,1,0.31657,0.60455,0.97124,0.00000,0,0.13273,0.51771,0,0.23959,0.06804,0.32041,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,full_minimum_intervention_learner,1,0.65105,0.55173,1.42138,0.18000,0,0.49291,0.18123,1,0.61611,0.04700,0.14389,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,minus_minimum_norm_objective,0,0.71149,0.55173,0.00000,0.28955,0,0.43863,0.28911,1,0.58317,0.07595,0.09683,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,minus_counterfactual_boundary,0,0.47541,0.55173,0.00000,0.00000,0,0.58540,0.19196,1,0.49570,0.04088,0.10430,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,minus_intent_preservation,1,0.67822,0.55173,1.39824,0.22925,0,0.46152,0.23368,1,0.58682,0.07962,0.05318,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,minus_human_effort_cost,0,0.77874,0.55173,0.00000,0.41145,0,0.49718,0.41153,1,0.58704,0.08838,0.07296,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,all_corrections_imitation,1,0.69604,0.55173,1.36979,0.26156,0,0.43919,0.26136,1,0.58377,0.08561,0.07623,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,20,preference_only_objective,0,0.52199,0.55173,0.00000,0.00000,0,0.47895,0.05080,1,0.56382,0.04726,0.00382,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,full_minimum_intervention_learner,0,0.58890,0.63523,0.00000,0.00000,0,0.21522,0.12970,1,0.49855,0.04921,0.26145,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,minus_minimum_norm_objective,0,0.71641,0.63523,0.00000,0.12780,0,0.48953,0.44903,1,0.30290,0.05534,0.37710,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,minus_counterfactual_boundary,0,0.46360,0.63523,0.00000,0.00000,0,0.23795,0.32694,1,0.34473,0.06172,0.25527,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,minus_intent_preservation,0,0.70128,0.63523,0.00000,0.10398,0,0.20876,0.03758,1,0.56113,0.08268,0.07887,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,minus_human_effort_cost,0,0.75619,0.63523,0.00000,0.19042,0,0.21533,0.11749,1,0.56052,0.07800,0.09948,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,all_corrections_imitation,0,0.69407,0.63523,0.00000,0.09262,0,0.48190,0.44965,1,0.30225,0.06222,0.35775,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,21,preference_only_objective,0,0.52552,0.63523,0.00000,0.00000,0,0.21076,0.22239,0,0.40917,0.06335,0.15083,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,full_minimum_intervention_learner,1,0.78652,0.84046,1.02516,0.00000,0,0.92447,0.00916,1,0.65842,0.01601,0.10158,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,minus_minimum_norm_objective,1,1.00323,0.84046,1.01417,0.19367,0,0.92988,0.22076,1,0.63878,0.03547,0.04122,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,minus_counterfactual_boundary,0,0.46690,0.84046,0.00000,0.00000,0,0.96643,0.47181,1,0.30926,0.01801,0.29074,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,minus_intent_preservation,0,0.60223,0.84046,0.00000,0.00000,0,0.91326,0.24158,1,0.44582,0.02502,0.19418,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,minus_human_effort_cost,1,0.78961,0.84046,1.02539,0.00000,0,0.92642,0.00577,1,0.63630,0.02041,0.02370,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,all_corrections_imitation,1,0.97397,0.84046,1.02806,0.15885,0,0.92986,0.18634,1,0.63935,0.03763,0.02065,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,22,preference_only_objective,1,0.50434,0.84046,0.92891,0.00000,0,0.92137,0.36430,0,0.36252,0.02072,0.19748,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,full_minimum_intervention_learner,0,0.70415,0.75720,0.00000,0.00000,0,0.58608,0.08060,1,0.56609,0.03185,0.19391,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,minus_minimum_norm_objective,1,1.10133,0.75720,0.93652,0.45448,0,0.49690,0.40570,1,0.58604,0.09447,0.09396,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,minus_counterfactual_boundary,1,0.39301,0.75720,0.85390,0.00000,0,0.65958,0.51071,1,0.26638,0.03642,0.33362,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,minus_intent_preservation,0,0.51383,0.75720,0.00000,0.00000,0,0.54937,0.32868,1,0.35235,0.05078,0.28765,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,minus_human_effort_cost,1,0.61049,0.75720,1.00560,0.00000,1,0.59766,0.20508,1,0.44512,0.04014,0.21488,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,all_corrections_imitation,1,1.06602,0.75720,0.96306,0.40785,0,0.49760,0.36138,1,0.58717,0.10368,0.07283,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,23,preference_only_objective,1,0.41224,0.75720,0.90981,0.00000,0,0.57968,0.46118,0,0.28031,0.04122,0.27969,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,full_minimum_intervention_learner,1,0.64849,0.82818,0.95281,0.00000,0,0.63680,0.21061,1,0.45894,0.02948,0.30106,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,minus_minimum_norm_objective,1,1.16303,0.82818,0.89350,0.40431,0,0.64766,0.34939,1,0.60369,0.07837,0.07631,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,minus_counterfactual_boundary,1,0.56342,0.82818,0.88183,0.00000,0,0.69025,0.34444,1,0.34258,0.03459,0.25742,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,minus_intent_preservation,0,0.62796,0.82818,0.00000,0.00000,0,0.61883,0.23396,1,0.41359,0.04587,0.22641,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,minus_human_effort_cost,0,0.74663,0.82818,0.00000,0.00000,0,0.63919,0.09195,1,0.53276,0.03765,0.12724,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,all_corrections_imitation,0,1.12693,0.82818,0.00000,0.36072,0,0.64731,0.30917,1,0.60459,0.08556,0.05541,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,24,preference_only_objective,1,0.49666,0.82818,0.89562,0.00000,0,0.62755,0.39397,1,0.30554,0.03835,0.25446,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,full_minimum_intervention_learner,1,0.53732,0.64041,1.25099,0.00000,0,0.75690,0.10264,1,0.58510,0.02386,0.17490,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,minus_minimum_norm_objective,1,1.04847,0.64041,0.97682,0.63720,0,0.76246,0.69415,1,0.61068,0.10644,0.06932,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,minus_counterfactual_boundary,1,0.37139,0.64041,1.12341,0.00000,0,0.74506,0.38056,1,0.39454,0.03130,0.20546,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,minus_intent_preservation,1,0.29217,0.64041,1.03300,0.00000,0,0.75509,0.51225,1,0.33147,0.03622,0.30853,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,minus_human_effort_cost,1,0.38213,0.64041,1.12877,0.00000,0,0.76130,0.36548,1,0.40441,0.03032,0.25559,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,all_corrections_imitation,0,1.00980,0.64041,0.00000,0.57681,0,0.76242,0.63236,1,0.61221,0.11430,0.04779,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,25,preference_only_objective,0,0.23138,0.64041,0.00000,0.00000,0,0.75575,0.61323,0,0.29096,0.03065,0.26904,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,full_minimum_intervention_learner,1,0.92658,0.81689,0.99690,0.13428,0,0.32279,0.10315,1,0.59819,0.05143,0.16181,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,minus_minimum_norm_objective,0,1.62927,0.81689,0.00000,0.99448,1,0.32928,0.91475,1,0.55316,0.19520,0.12684,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,minus_counterfactual_boundary,0,0.51163,0.81689,0.00000,0.00000,0,0.39632,0.41995,1,0.26030,0.05222,0.33970,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,minus_intent_preservation,0,0.86965,0.81689,0.00000,0.06459,0,0.30580,0.03647,1,0.57226,0.07212,0.06774,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,minus_human_effort_cost,0,0.97442,0.81689,0.00000,0.19284,0,0.32657,0.15933,1,0.57267,0.07158,0.08733,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,all_corrections_imitation,1,1.57888,0.81689,0.68225,0.93279,0,0.32896,0.85616,1,0.55497,0.21678,0.10503,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,26,preference_only_objective,0,0.66458,0.81689,0.00000,0.00000,0,0.31561,0.20807,1,0.39671,0.05706,0.16329,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,full_minimum_intervention_learner,1,0.85494,0.72452,1.15228,0.18000,0,0.61441,0.19254,1,0.62943,0.04131,0.13057,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,minus_minimum_norm_objective,0,1.21455,0.72452,0.00000,0.67634,0,0.68411,0.57640,1,0.60107,0.11753,0.07893,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,minus_counterfactual_boundary,0,0.54225,0.72452,0.00000,0.00000,0,0.59752,0.24896,1,0.42401,0.04015,0.17599,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,minus_intent_preservation,0,0.78497,0.72452,0.00000,0.08343,0,0.59217,0.09559,1,0.60342,0.05353,0.03658,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,minus_human_effort_cost,0,0.92647,0.72452,0.00000,0.27873,0,0.61817,0.29150,1,0.60306,0.06386,0.05694,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,all_corrections_imitation,1,1.17925,0.72452,0.88284,0.62762,0,0.68383,0.53392,1,0.60231,0.12935,0.05769,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,27,preference_only_objective,0,0.61971,0.72452,0.00000,0.00000,1,0.60852,0.13495,1,0.50736,0.03949,0.05264,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,full_minimum_intervention_learner,0,0.80092,0.67882,0.00000,0.17987,0,0.52176,0.18026,1,0.61928,0.04564,0.14072,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,minus_minimum_norm_objective,0,0.99689,0.67882,0.00000,0.46856,0,0.54618,0.41255,1,0.59111,0.09354,0.08889,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,minus_counterfactual_boundary,1,0.67281,0.67882,1.15085,0.00000,0,0.52259,0.01854,1,0.58409,0.04464,0.01591,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,minus_intent_preservation,1,0.78714,0.67882,1.20153,0.15958,0,0.50731,0.16205,1,0.59302,0.06763,0.04698,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,minus_human_effort_cost,0,0.91431,0.67882,0.00000,0.34691,0,0.52409,0.34643,1,0.59138,0.07808,0.06862,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,all_corrections_imitation,1,0.97126,0.67882,1.04233,0.43081,0,0.54538,0.37828,1,0.59189,0.10407,0.06811,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,28,preference_only_objective,1,0.61325,0.67882,1.14127,0.00000,0,0.51311,0.09469,1,0.53049,0.04521,0.02951,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,full_minimum_intervention_learner,0,0.74315,0.62979,0.00000,0.18000,0,0.62781,0.24254,1,0.63090,0.04068,0.12910,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,minus_minimum_norm_objective,1,0.87935,0.62979,1.13277,0.39628,0,0.53933,0.39696,1,0.59199,0.08377,0.08801,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,minus_counterfactual_boundary,1,0.54269,0.62979,1.25617,0.00000,0,0.61484,0.09217,1,0.55094,0.03911,0.04906,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,minus_intent_preservation,1,0.74168,0.62979,1.30197,0.17767,0,0.61647,0.24111,1,0.60469,0.06207,0.03531,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,minus_human_effort_cost,1,0.87412,0.62979,1.13839,0.38796,0,0.63037,0.46091,1,0.60215,0.07717,0.05785,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,all_corrections_imitation,1,0.85731,0.62979,1.15684,0.36128,0,0.54071,0.36460,1,0.59290,0.09319,0.06710,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,29,preference_only_objective,1,0.57831,0.62979,1.27568,0.00000,0,0.62426,0.03264,1,0.58825,0.03854,0.02825,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,full_minimum_intervention_learner,1,0.78388,0.76409,1.07824,0.02589,0,0.52384,0.03929,1,0.62155,0.03555,0.13845,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,minus_minimum_norm_objective,0,1.03042,0.76409,0.00000,0.34856,0,0.50435,0.36332,1,0.58918,0.07948,0.09082,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,minus_counterfactual_boundary,0,0.46463,0.76409,0.00000,0.00000,0,0.58971,0.42037,1,0.30566,0.04062,0.29434,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,minus_intent_preservation,1,0.72803,0.76409,1.06441,0.00000,0,0.49840,0.03348,1,0.56869,0.05439,0.07131,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,minus_human_effort_cost,1,0.84260,0.76409,1.09169,0.10275,0,0.52830,0.11636,1,0.59617,0.05079,0.06383,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,all_corrections_imitation,1,1.00247,0.76409,1.01483,0.31197,0,0.50432,0.32648,1,0.58993,0.08826,0.07007,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,30,preference_only_objective,1,0.56240,0.76409,1.00529,0.00000,0,0.51611,0.25368,1,0.40285,0.04503,0.15715,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,full_minimum_intervention_learner,0,0.38826,0.47643,0.00000,0.00000,0,0.35680,0.22551,1,0.48888,0.04258,0.27112,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,minus_minimum_norm_objective,1,0.78180,0.47643,1.24766,0.64096,0,0.29071,0.44454,1,0.55888,0.13536,0.12112,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,minus_counterfactual_boundary,0,0.45572,0.47643,0.00000,0.00000,0,0.37853,0.14297,1,0.50857,0.05329,0.09143,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,minus_intent_preservation,1,0.37827,0.47643,1.36192,0.00000,0,0.29982,0.23968,1,0.45042,0.06845,0.18958,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,minus_human_effort_cost,0,0.39355,0.47643,0.00000,0.00000,0,0.37139,0.21937,1,0.46861,0.05372,0.19139,0.18000,0.45000,0.34000,0.48000
combined_hard_shift,peg_insertion,4,31,all_corrections_imitation,0,0.75592,0.47643,0.00000,0.58663,0,0.29062,0.39923,1,0.56025,0.14951,0.09975,0.18000,0.45000,0.34000,0.48000
