stress_axis,stress_level,method,seed,rows,task_success,correction_efficiency,damage,intervention_magnitude,boundary_error,intent_preservation,query_rate,human_time,unsafe_override,calibration_error,regret_to_oracle,intervention_sparsity,robust_utility
overcorrection_bias,0.2,uncertainty_query_policy,0,120,0.34167,0.37222,0.04167,0.42899,0.44717,0.53275,1.00000,0.35456,0.15833,0.28299,0.30594,0.55491,0.43860
overcorrection_bias,0.2,uncertainty_query_policy,1,120,0.36667,0.37458,0.03333,0.40307,0.46473,0.54208,1.00000,0.33797,0.11667,0.28935,0.32372,0.57731,0.48320
overcorrection_bias,0.2,uncertainty_query_policy,2,120,0.31667,0.35305,0.04167,0.42531,0.40248,0.53086,1.00000,0.35220,0.10833,0.24872,0.26591,0.53210,0.42210
overcorrection_bias,0.2,uncertainty_query_policy,3,120,0.30000,0.36717,0.07500,0.43205,0.41968,0.51718,1.00000,0.35651,0.11667,0.26065,0.28127,0.52925,0.38676
overcorrection_bias,0.2,uncertainty_query_policy,4,120,0.27500,0.30372,0.05833,0.42045,0.42836,0.54261,1.00000,0.34909,0.14167,0.25990,0.28392,0.53997,0.35365
overcorrection_bias,0.2,uncertainty_query_policy,5,120,0.39167,0.43276,0.02500,0.47007,0.37550,0.53196,1.00000,0.38085,0.12500,0.23483,0.25496,0.51424,0.51660
overcorrection_bias,0.2,uncertainty_query_policy,6,120,0.30000,0.34964,0.06667,0.42592,0.40165,0.53165,1.00000,0.35259,0.11667,0.27286,0.29562,0.55593,0.39063
overcorrection_bias,0.2,uncertainty_query_policy,7,120,0.36667,0.39104,0.05833,0.41203,0.44547,0.53758,1.00000,0.34370,0.17500,0.26942,0.29634,0.55409,0.45549
overcorrection_bias,0.2,uncertainty_query_policy,8,120,0.32500,0.34465,0.08333,0.43616,0.40217,0.53772,1.00000,0.35914,0.10000,0.26216,0.27983,0.53524,0.40999
overcorrection_bias,0.2,uncertainty_query_policy,9,120,0.31667,0.36067,0.04167,0.43216,0.42288,0.55253,1.00000,0.35658,0.10833,0.26596,0.29008,0.54538,0.42706
overcorrection_bias,0.4,active_entropy_query_policy,0,120,0.34167,0.45367,0.02500,0.39886,0.30575,0.52587,1.00000,0.33527,0.09167,0.24108,0.23317,0.58356,0.48526
overcorrection_bias,0.4,active_entropy_query_policy,1,120,0.33333,0.45423,0.05833,0.38852,0.31578,0.52620,1.00000,0.32865,0.08333,0.24101,0.22302,0.58678,0.46255
overcorrection_bias,0.4,active_entropy_query_policy,2,120,0.38333,0.51102,0.09167,0.41732,0.30142,0.52716,1.00000,0.34708,0.11667,0.23141,0.22037,0.57546,0.49711
overcorrection_bias,0.4,active_entropy_query_policy,3,120,0.37500,0.51192,0.00833,0.42195,0.28003,0.51007,1.00000,0.35005,0.09167,0.22717,0.20195,0.56515,0.53644
overcorrection_bias,0.4,active_entropy_query_policy,4,120,0.44167,0.56657,0.05000,0.41134,0.29078,0.51211,1.00000,0.34326,0.10000,0.23675,0.21368,0.57399,0.59214
overcorrection_bias,0.4,active_entropy_query_policy,5,120,0.35833,0.47465,0.05000,0.41688,0.29573,0.52739,1.00000,0.34680,0.10833,0.24140,0.21910,0.58138,0.48845
overcorrection_bias,0.4,active_entropy_query_policy,6,120,0.43333,0.54494,0.08333,0.42103,0.30412,0.53222,1.00000,0.34946,0.14167,0.23406,0.21739,0.57140,0.55225
overcorrection_bias,0.4,active_entropy_query_policy,7,120,0.37500,0.50602,0.08333,0.42857,0.27572,0.52704,1.00000,0.35428,0.11667,0.22376,0.20341,0.56640,0.49122
overcorrection_bias,0.4,active_entropy_query_policy,8,120,0.42500,0.56043,0.06667,0.40703,0.29304,0.52763,1.00000,0.34050,0.08333,0.24218,0.21837,0.58265,0.57270
overcorrection_bias,0.4,active_entropy_query_policy,9,120,0.41667,0.57723,0.05000,0.40484,0.29679,0.50358,1.00000,0.33910,0.10000,0.23537,0.21863,0.57449,0.56859
overcorrection_bias,0.4,full_demo_imitation,0,120,0.27500,0.27432,0.07500,0.48766,0.57715,0.57116,1.00000,0.74210,0.10833,0.22114,0.33149,0.47936,0.33084
overcorrection_bias,0.4,full_demo_imitation,1,120,0.28333,0.26640,0.10000,0.49945,0.61798,0.56501,1.00000,0.74965,0.21667,0.23729,0.33543,0.44475,0.29123
overcorrection_bias,0.4,full_demo_imitation,2,120,0.28333,0.25512,0.05833,0.50708,0.55427,0.55155,1.00000,0.75453,0.12500,0.22265,0.33208,0.46286,0.33502
overcorrection_bias,0.4,full_demo_imitation,3,120,0.33333,0.29762,0.07500,0.52725,0.53282,0.57245,1.00000,0.76744,0.23333,0.20293,0.30376,0.44028,0.35638
overcorrection_bias,0.4,full_demo_imitation,4,120,0.40833,0.32571,0.05833,0.50927,0.54594,0.57913,1.00000,0.75593,0.11667,0.21799,0.31449,0.46339,0.48143
overcorrection_bias,0.4,full_demo_imitation,5,120,0.21667,0.20586,0.06667,0.52364,0.57301,0.57003,1.00000,0.76513,0.10833,0.22572,0.32798,0.46056,0.25966
overcorrection_bias,0.4,full_demo_imitation,6,120,0.25833,0.27171,0.09167,0.49287,0.51838,0.56332,1.00000,0.74544,0.09167,0.21804,0.31406,0.47609,0.30827
overcorrection_bias,0.4,full_demo_imitation,7,120,0.32500,0.33125,0.05833,0.51247,0.50660,0.55084,1.00000,0.75798,0.17500,0.22204,0.31362,0.46434,0.37926
overcorrection_bias,0.4,full_demo_imitation,8,120,0.33333,0.30852,0.05833,0.50151,0.54043,0.56367,1.00000,0.75097,0.14167,0.22244,0.32492,0.46373,0.39388
overcorrection_bias,0.4,full_demo_imitation,9,120,0.25833,0.25084,0.03333,0.48122,0.53261,0.53773,1.00000,0.73798,0.14167,0.20726,0.31538,0.47789,0.31711
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,0,120,0.60833,0.82602,0.05000,0.47753,0.17681,0.53090,1.00000,0.38562,0.00833,0.10814,0.13170,0.50075,0.83843
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,1,120,0.41667,0.59739,0.03333,0.46093,0.19316,0.52761,1.00000,0.37500,0.00833,0.11393,0.12875,0.50129,0.60520
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,2,120,0.50833,0.70859,0.04167,0.48743,0.18833,0.52876,1.00000,0.39195,0.00000,0.10916,0.13201,0.49895,0.71861
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,3,120,0.54167,0.73688,0.06667,0.48308,0.18706,0.50943,1.00000,0.38917,0.01667,0.10921,0.11766,0.49748,0.73803
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,4,120,0.46667,0.63658,0.05833,0.47907,0.18826,0.51631,1.00000,0.38660,0.00833,0.11152,0.12779,0.50022,0.64878
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,5,120,0.45000,0.61820,0.04167,0.48873,0.19087,0.53211,1.00000,0.39279,0.02500,0.11652,0.13074,0.50714,0.63419
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,6,120,0.41667,0.53840,0.02500,0.48873,0.20231,0.53792,1.00000,0.39279,0.02500,0.11865,0.12895,0.50061,0.59240
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,7,120,0.47500,0.65510,0.03333,0.50168,0.18079,0.53272,1.00000,0.40107,0.00833,0.10659,0.11551,0.49164,0.67524
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,8,120,0.50000,0.67754,0.07500,0.48040,0.18818,0.53070,1.00000,0.38746,0.00000,0.10861,0.12647,0.50597,0.68691
overcorrection_bias,0.4,minimum_intervention_boundary_learner_v5,9,120,0.46667,0.66527,0.05833,0.47446,0.18732,0.50778,1.00000,0.38365,0.02500,0.10454,0.12928,0.50006,0.64944
overcorrection_bias,0.4,oracle_minimal_correction,0,120,0.65833,0.92583,0.02500,0.51774,0.09688,0.53572,1.00000,0.41136,0.00833,0.35083,0.03430,0.46135,0.92088
overcorrection_bias,0.4,oracle_minimal_correction,1,120,0.61667,0.88899,0.06667,0.49916,0.11305,0.53185,1.00000,0.39946,0.00000,0.36017,0.03330,0.46471,0.85198
overcorrection_bias,0.4,oracle_minimal_correction,2,120,0.62500,0.87548,0.03333,0.52202,0.09764,0.53341,1.00000,0.41409,0.01667,0.35404,0.03382,0.46344,0.86949
overcorrection_bias,0.4,oracle_minimal_correction,3,120,0.64167,0.87177,0.05000,0.50614,0.12862,0.51546,1.00000,0.40393,0.00000,0.37582,0.03442,0.47416,0.88000
overcorrection_bias,0.4,oracle_minimal_correction,4,120,0.62500,0.82866,0.06667,0.51176,0.11549,0.52039,1.00000,0.40753,0.00000,0.36571,0.03440,0.47194,0.84555
overcorrection_bias,0.4,oracle_minimal_correction,5,120,0.62500,0.85030,0.03333,0.52890,0.12176,0.53723,1.00000,0.41849,0.00000,0.36448,0.03433,0.47002,0.86924
overcorrection_bias,0.4,oracle_minimal_correction,6,120,0.56667,0.75277,0.03333,0.51950,0.12287,0.54307,1.00000,0.41248,0.00000,0.36346,0.03464,0.47150,0.79055
overcorrection_bias,0.4,oracle_minimal_correction,7,120,0.60833,0.83983,0.03333,0.52637,0.11784,0.54043,1.00000,0.41688,0.00000,0.36049,0.03347,0.46933,0.85073
overcorrection_bias,0.4,oracle_minimal_correction,8,120,0.58333,0.82270,0.05000,0.51751,0.12076,0.53651,1.00000,0.41121,0.00000,0.36845,0.03322,0.47120,0.81313
overcorrection_bias,0.4,oracle_minimal_correction,9,120,0.61667,0.82505,0.07500,0.50903,0.11914,0.51535,1.00000,0.40578,0.01667,0.36308,0.03593,0.47105,0.82680
overcorrection_bias,0.4,residual_correction_learner,0,120,0.29167,0.34210,0.05833,0.33557,0.57178,0.53760,1.00000,0.29476,0.07500,0.26959,0.34524,0.63533,0.40399
overcorrection_bias,0.4,residual_correction_learner,1,120,0.24167,0.25607,0.04167,0.31602,0.61508,0.55277,1.00000,0.28225,0.13333,0.28640,0.35759,0.65666,0.33099
overcorrection_bias,0.4,residual_correction_learner,2,120,0.35000,0.38371,0.04167,0.33386,0.55369,0.52860,1.00000,0.29367,0.13333,0.27709,0.35312,0.64931,0.46338
overcorrection_bias,0.4,residual_correction_learner,3,120,0.28333,0.32821,0.02500,0.37158,0.55220,0.51424,1.00000,0.31781,0.14167,0.26466,0.33136,0.60390,0.38562
overcorrection_bias,0.4,residual_correction_learner,4,120,0.26667,0.30845,0.07500,0.33131,0.56228,0.51323,1.00000,0.29204,0.10833,0.27935,0.34251,0.64776,0.35116
overcorrection_bias,0.4,residual_correction_learner,5,120,0.22500,0.27430,0.05833,0.33978,0.56338,0.54987,1.00000,0.29746,0.11667,0.27946,0.34521,0.64886,0.31289
overcorrection_bias,0.4,residual_correction_learner,6,120,0.27500,0.31538,0.04167,0.33421,0.52654,0.55721,1.00000,0.29389,0.12500,0.26640,0.34043,0.64670,0.37926
overcorrection_bias,0.4,residual_correction_learner,7,120,0.25833,0.28834,0.04167,0.33288,0.52593,0.52203,1.00000,0.29304,0.15833,0.27763,0.34343,0.64599,0.34275
overcorrection_bias,0.4,residual_correction_learner,8,120,0.30833,0.36711,0.03333,0.34230,0.54163,0.54758,1.00000,0.29907,0.16667,0.27167,0.33646,0.63136,0.41439
overcorrection_bias,0.4,residual_correction_learner,9,120,0.19167,0.23006,0.07500,0.32917,0.56708,0.51920,1.00000,0.29067,0.15000,0.27440,0.34692,0.64382,0.24789
overcorrection_bias,0.4,robust_mpc_correction,0,120,0.60833,0.86782,0.05833,0.55651,0.10253,0.51587,1.00000,0.43617,0.02500,0.03502,0.06029,0.42017,0.83036
overcorrection_bias,0.4,robust_mpc_correction,1,120,0.47500,0.70685,0.04167,0.54538,0.10581,0.51379,1.00000,0.42904,0.04167,0.03791,0.05624,0.41606,0.66546
overcorrection_bias,0.4,robust_mpc_correction,2,120,0.54167,0.74887,0.07500,0.56820,0.10321,0.51487,1.00000,0.44365,0.01667,0.03481,0.05990,0.41837,0.73064
overcorrection_bias,0.4,robust_mpc_correction,3,120,0.61667,0.88658,0.06667,0.55811,0.11019,0.49338,1.00000,0.43719,0.04167,0.04642,0.05485,0.42035,0.83087
overcorrection_bias,0.4,robust_mpc_correction,4,120,0.59167,0.83330,0.04167,0.56091,0.10255,0.50063,1.00000,0.43898,0.04167,0.03900,0.05663,0.41953,0.80796
overcorrection_bias,0.4,robust_mpc_correction,5,120,0.61667,0.86848,0.07500,0.57408,0.10667,0.51647,1.00000,0.44741,0.02500,0.04384,0.05810,0.42382,0.82993
overcorrection_bias,0.4,robust_mpc_correction,6,120,0.60833,0.87755,0.03333,0.56489,0.11619,0.52318,1.00000,0.44153,0.01667,0.04496,0.06246,0.42379,0.84873
overcorrection_bias,0.4,robust_mpc_correction,7,120,0.54167,0.76729,0.03333,0.57940,0.11056,0.51722,1.00000,0.45081,0.02500,0.03581,0.05382,0.41589,0.75388
overcorrection_bias,0.4,robust_mpc_correction,8,120,0.60000,0.85736,0.04167,0.56700,0.10523,0.51537,1.00000,0.44288,0.02500,0.03975,0.05499,0.42031,0.82804
overcorrection_bias,0.4,robust_mpc_correction,9,120,0.55833,0.78436,0.05000,0.55972,0.11025,0.49254,1.00000,0.43822,0.03333,0.03899,0.05715,0.41623,0.76068
overcorrection_bias,0.4,uncertainty_query_policy,0,120,0.34167,0.38072,0.06667,0.43892,0.42845,0.53934,1.00000,0.36091,0.15000,0.25175,0.29106,0.53133,0.42920
overcorrection_bias,0.4,uncertainty_query_policy,1,120,0.38333,0.44344,0.03333,0.44037,0.44984,0.54357,1.00000,0.36184,0.10833,0.25393,0.28468,0.50991,0.51310
overcorrection_bias,0.4,uncertainty_query_policy,2,120,0.34167,0.38202,0.02500,0.45817,0.39820,0.53307,1.00000,0.37323,0.11667,0.24368,0.27741,0.52182,0.45864
overcorrection_bias,0.4,uncertainty_query_policy,3,120,0.40833,0.46644,0.09167,0.47483,0.38365,0.54311,1.00000,0.38389,0.14167,0.22508,0.25697,0.48899,0.50140
overcorrection_bias,0.4,uncertainty_query_policy,4,120,0.31667,0.36268,0.05833,0.46223,0.40147,0.54910,1.00000,0.37583,0.10000,0.24172,0.26922,0.50929,0.41806
overcorrection_bias,0.4,uncertainty_query_policy,5,120,0.42500,0.45558,0.01667,0.46950,0.39502,0.54946,1.00000,0.38048,0.11667,0.24595,0.27360,0.50964,0.56368
overcorrection_bias,0.4,uncertainty_query_policy,6,120,0.35000,0.43190,0.07500,0.45670,0.38161,0.54245,1.00000,0.37229,0.07500,0.23508,0.26938,0.52315,0.46494
overcorrection_bias,0.4,uncertainty_query_policy,7,120,0.35000,0.42158,0.05833,0.47184,0.35729,0.53419,1.00000,0.38198,0.18333,0.23357,0.26136,0.50786,0.43873
overcorrection_bias,0.4,uncertainty_query_policy,8,120,0.35833,0.40437,0.08333,0.45528,0.38686,0.54038,1.00000,0.37138,0.09167,0.24282,0.27158,0.51638,0.45765
overcorrection_bias,0.4,uncertainty_query_policy,9,120,0.37500,0.43557,0.02500,0.44167,0.39112,0.51599,1.00000,0.36267,0.10833,0.23910,0.27111,0.52379,0.50444
overcorrection_bias,0.6,active_entropy_query_policy,0,120,0.44167,0.59475,0.02500,0.41188,0.26699,0.52356,1.00000,0.34360,0.09167,0.20227,0.19614,0.55190,0.61404
overcorrection_bias,0.6,active_entropy_query_policy,1,120,0.35000,0.44391,0.05833,0.40834,0.31640,0.51332,1.00000,0.34133,0.07500,0.22962,0.22296,0.57163,0.47628
overcorrection_bias,0.6,active_entropy_query_policy,2,120,0.40833,0.51525,0.10833,0.41487,0.29901,0.50807,1.00000,0.34552,0.13333,0.23742,0.20852,0.57727,0.50739
overcorrection_bias,0.6,active_entropy_query_policy,3,120,0.44167,0.58782,0.01667,0.41263,0.29163,0.51676,1.00000,0.34408,0.07500,0.23471,0.22222,0.57360,0.62170
overcorrection_bias,0.6,active_entropy_query_policy,4,120,0.42500,0.55825,0.05000,0.44024,0.28550,0.54417,1.00000,0.36175,0.08333,0.22701,0.22000,0.56518,0.58120
overcorrection_bias,0.6,active_entropy_query_policy,5,120,0.43333,0.57606,0.05833,0.44393,0.28706,0.52149,1.00000,0.36412,0.12500,0.22914,0.21847,0.56766,0.57453
overcorrection_bias,0.6,active_entropy_query_policy,6,120,0.37500,0.49960,0.07500,0.42493,0.30031,0.52528,1.00000,0.35196,0.17500,0.24366,0.20479,0.57278,0.47800
overcorrection_bias,0.6,active_entropy_query_policy,7,120,0.34167,0.45801,0.08333,0.42032,0.28164,0.52398,1.00000,0.34900,0.12500,0.23432,0.19415,0.57427,0.44522
overcorrection_bias,0.6,active_entropy_query_policy,8,120,0.49167,0.65895,0.06667,0.42043,0.27736,0.51531,1.00000,0.34907,0.09167,0.23047,0.20430,0.56710,0.65594
overcorrection_bias,0.6,active_entropy_query_policy,9,120,0.47500,0.67068,0.05000,0.40664,0.27812,0.50052,1.00000,0.34025,0.10000,0.22026,0.17356,0.56446,0.64653
overcorrection_bias,0.6,full_demo_imitation,0,120,0.33333,0.35846,0.07500,0.51515,0.57125,0.56733,1.00000,0.75970,0.10833,0.20899,0.30525,0.43072,0.40396
overcorrection_bias,0.6,full_demo_imitation,1,120,0.28333,0.30369,0.10000,0.50976,0.58807,0.56032,1.00000,0.75625,0.18333,0.21774,0.32446,0.44595,0.30792
overcorrection_bias,0.6,full_demo_imitation,2,120,0.35000,0.33535,0.05833,0.50675,0.55943,0.54310,1.00000,0.75432,0.15000,0.21538,0.30481,0.47469,0.41184
overcorrection_bias,0.6,full_demo_imitation,3,120,0.35833,0.34889,0.08333,0.53548,0.53602,0.57605,1.00000,0.77270,0.22500,0.20279,0.29979,0.42267,0.39000
overcorrection_bias,0.6,full_demo_imitation,4,120,0.38333,0.39406,0.03333,0.54284,0.53591,0.56745,1.00000,0.77742,0.14167,0.20612,0.31331,0.44824,0.47422
overcorrection_bias,0.6,full_demo_imitation,5,120,0.30833,0.30084,0.05833,0.52606,0.55663,0.55858,1.00000,0.76668,0.09167,0.22393,0.32608,0.46868,0.38007
overcorrection_bias,0.6,full_demo_imitation,6,120,0.24167,0.22827,0.08333,0.50713,0.56949,0.57786,1.00000,0.75457,0.11667,0.22265,0.29993,0.47511,0.28081
overcorrection_bias,0.6,full_demo_imitation,7,120,0.29167,0.31068,0.07500,0.48708,0.54858,0.57157,1.00000,0.74173,0.16667,0.23073,0.31241,0.49372,0.33996
overcorrection_bias,0.6,full_demo_imitation,8,120,0.35000,0.34035,0.05833,0.50982,0.49756,0.55449,1.00000,0.75629,0.12500,0.21437,0.29495,0.46123,0.42066
overcorrection_bias,0.6,full_demo_imitation,9,120,0.32500,0.32390,0.04167,0.49746,0.51828,0.55754,1.00000,0.74838,0.15833,0.20479,0.27358,0.45354,0.39174
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,0,120,0.55000,0.78006,0.05000,0.47093,0.16305,0.52780,1.00000,0.38139,0.00000,0.08772,0.11130,0.48532,0.77133
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,1,120,0.42500,0.57346,0.03333,0.47165,0.17453,0.51568,1.00000,0.38185,0.00000,0.09712,0.12516,0.50019,0.60869
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,2,120,0.55000,0.73096,0.04167,0.48014,0.19884,0.51108,1.00000,0.38729,0.00833,0.11493,0.12627,0.50595,0.76112
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,3,120,0.52500,0.69992,0.05833,0.48018,0.18647,0.52201,1.00000,0.38731,0.01667,0.10758,0.13423,0.50309,0.71957
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,4,120,0.50000,0.69271,0.06667,0.50570,0.17388,0.54623,1.00000,0.40365,0.01667,0.10417,0.13069,0.50006,0.69091
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,5,120,0.40833,0.54076,0.05833,0.51175,0.18206,0.52514,1.00000,0.40752,0.01667,0.10819,0.12696,0.49601,0.56703
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,6,120,0.45000,0.58017,0.03333,0.48983,0.21024,0.52852,1.00000,0.39349,0.01667,0.12326,0.12267,0.50627,0.63195
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,7,120,0.46667,0.64705,0.02500,0.49381,0.18762,0.52768,1.00000,0.39604,0.04167,0.10969,0.10734,0.49417,0.65984
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,8,120,0.45833,0.63345,0.07500,0.48752,0.18651,0.52113,1.00000,0.39201,0.00833,0.11561,0.12413,0.49664,0.63130
overcorrection_bias,0.6,minimum_intervention_boundary_learner_v5,9,120,0.46667,0.65285,0.05000,0.46580,0.21506,0.50573,1.00000,0.37811,0.01667,0.12115,0.10704,0.49798,0.65326
overcorrection_bias,0.6,oracle_minimal_correction,0,120,0.65000,0.95961,0.02500,0.49062,0.11153,0.53516,1.00000,0.39399,0.01667,0.35306,0.03462,0.46747,0.91866
overcorrection_bias,0.6,oracle_minimal_correction,1,120,0.61667,0.87300,0.07500,0.50607,0.10233,0.52088,1.00000,0.40388,0.00000,0.35034,0.03437,0.46234,0.84238
overcorrection_bias,0.6,oracle_minimal_correction,2,120,0.61667,0.84655,0.03333,0.51265,0.12072,0.51583,1.00000,0.40809,0.01667,0.37295,0.03436,0.47316,0.85326
overcorrection_bias,0.6,oracle_minimal_correction,3,120,0.62500,0.82403,0.05833,0.51982,0.11100,0.52785,1.00000,0.41268,0.00000,0.35823,0.03363,0.46679,0.84934
overcorrection_bias,0.6,oracle_minimal_correction,4,120,0.60000,0.81899,0.06667,0.54362,0.09622,0.55038,1.00000,0.42791,0.00833,0.34988,0.03370,0.46521,0.81873
overcorrection_bias,0.6,oracle_minimal_correction,5,120,0.60833,0.79563,0.04167,0.54069,0.11046,0.52996,1.00000,0.42604,0.00000,0.36088,0.03384,0.46938,0.83490
overcorrection_bias,0.6,oracle_minimal_correction,6,120,0.50000,0.64719,0.02500,0.52163,0.14403,0.53490,1.00000,0.41384,0.01667,0.38717,0.03353,0.48111,0.69969
overcorrection_bias,0.6,oracle_minimal_correction,7,120,0.55000,0.74543,0.03333,0.51185,0.14166,0.53401,1.00000,0.40759,0.00833,0.38516,0.03360,0.48120,0.76947
overcorrection_bias,0.6,oracle_minimal_correction,8,120,0.58333,0.78679,0.04167,0.51865,0.12538,0.52827,1.00000,0.41193,0.00000,0.37134,0.03395,0.47372,0.80858
overcorrection_bias,0.6,oracle_minimal_correction,9,120,0.52500,0.72006,0.08333,0.48503,0.15789,0.51371,1.00000,0.39042,0.01667,0.39669,0.03384,0.48057,0.70866
overcorrection_bias,0.6,residual_correction_learner,0,120,0.35000,0.41213,0.07500,0.36251,0.56612,0.54954,1.00000,0.31201,0.11667,0.24485,0.32078,0.59533,0.45617
overcorrection_bias,0.6,residual_correction_learner,1,120,0.24167,0.29736,0.05833,0.34946,0.59532,0.53271,1.00000,0.30365,0.11667,0.26384,0.34520,0.61350,0.33035
overcorrection_bias,0.6,residual_correction_learner,2,120,0.30000,0.34440,0.05000,0.36676,0.57460,0.53276,1.00000,0.31472,0.12500,0.26707,0.32002,0.61606,0.40067
overcorrection_bias,0.6,residual_correction_learner,3,120,0.28333,0.30346,0.02500,0.34472,0.56590,0.53732,1.00000,0.30062,0.20833,0.26686,0.34242,0.62757,0.36646
overcorrection_bias,0.6,residual_correction_learner,4,120,0.32500,0.36122,0.06667,0.36465,0.50885,0.54989,1.00000,0.31338,0.12500,0.25040,0.33059,0.62813,0.42359
overcorrection_bias,0.6,residual_correction_learner,5,120,0.22500,0.25978,0.04167,0.35894,0.55029,0.54157,1.00000,0.30972,0.15000,0.27347,0.34665,0.63965,0.30693
overcorrection_bias,0.6,residual_correction_learner,6,120,0.25833,0.28700,0.03333,0.34577,0.56405,0.55162,1.00000,0.30129,0.16667,0.27367,0.32037,0.64208,0.34773
overcorrection_bias,0.6,residual_correction_learner,7,120,0.25833,0.28013,0.05000,0.32206,0.58995,0.53430,1.00000,0.28612,0.13333,0.29363,0.34750,0.66646,0.34654
overcorrection_bias,0.6,residual_correction_learner,8,120,0.29167,0.35220,0.03333,0.34114,0.53329,0.53931,1.00000,0.29833,0.17500,0.26402,0.32775,0.63781,0.39139
overcorrection_bias,0.6,residual_correction_learner,9,120,0.30000,0.36429,0.06667,0.34395,0.51292,0.51388,1.00000,0.30013,0.18333,0.24850,0.28839,0.62088,0.37849
overcorrection_bias,0.6,robust_mpc_correction,0,120,0.60833,0.88979,0.05833,0.53328,0.09668,0.51390,1.00000,0.42130,0.01667,0.03092,0.05795,0.42075,0.83797
